gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds
4182087122,0,25806,4076,46,9.2,394,79,0,6,8,7,30,6,0,0,1,0,0,1,0,0,0,0,1,26421,2926,46,9.2,359,76,0,8,6,11,30,10,1,0,3,2,1,0,0,1,2,1
4182040682,0,5541,3541,11,2.2,57,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4633,2058,12,2.4,37,16,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4181605786,1,28297,3857,46,9.2,353,85,0,15,7,17,86,11,0,0,1,0,0,1,0,1,1,0,0,25717,3487,44,8.8,366,65,0,7,15,8,23,5,1,0,1,0,1,0,0,0,1,0
4181562964,1,31829,8078,50,10,345,79,0,24,3,28,33,6,1,0,6,5,0,1,0,1,1,1,0,19289,3614,37,7.4,261,36,0,3,24,4,17,1,0,1,0,0,0,0,1,0,0,0
4181051259,1,24910,1767,46,9.2,386,95,0,5,13,7,36,7,0,0,0,0,0,0,0,0,0,0,0,28749,2669,47,9.4,391,62,0,13,5,19,31,12,1,0,2,0,1,1,0,1,2,1
4180661912,0,24336,1996,43,8.6,344,67,0,6,14,11,25,6,1,0,1,0,1,0,0,0,0,0,1,27855,4733,47,9.4,349,86,0,14,6,19,89,9,0,0,2,1,0,1,0,1,2,1
4180266541,0,24315,3240,44,8.8,358,77,0,7,14,8,47,8,0,0,0,0,0,0,0,0,0,0,1,28665,3517,48,9.6,386,93,0,14,7,15,31,10,0,0,0,0,0,0,0,1,2,0
4179855680,0,25863,2963,43,8.6,324,57,0,10,18,10,48,13,1,0,1,0,1,0,0,0,0,1,1,28955,4465,47,9.4,342,91,0,18,10,30,37,9,0,0,0,0,0,0,0,1,2,0
4179758592,0,27183,2583,46,9.2,362,71,0,14,15,21,29,4,0,0,0,0,0,0,0,1,1,0,1,28819,4044,45,9,322,81,0,15,14,18,31,6,1,0,1,0,0,1,0,0,1,1
4179773704,1,31203,2555,47,9.4,344,124,0,16,9,16,69,12,1,0,5,3,2,0,0,1,2,1,0,24751,3836,42,8.4,288,69,0,9,16,19,94,16,0,0,1,0,0,1,0,0,0,0
4179246121,1,29941,4411,47,9.4,392,100,0,13,6,18,28,12,1,0,3,1,1,1,0,0,0,1,0,24816,1766,45,9,312,83,0,6,13,13,30,4,0,0,0,0,0,0,0,1,1,0
4179146303,0,24446,3726,45,9,287,64,0,8,15,11,28,10,0,0,0,0,0,0,0,0,0,0,1,30772,2642,46,9.2,345,112,0,15,8,20,32,9,1,0,3,1,1,1,0,1,2,1
4179104724,0,24083,2203,46,9.2,374,67,0,7,12,8,32,14,0,0,0,0,0,0,0,0,0,0,1,28275,5197,48,9.6,406,80,0,12,7,12,109,10,1,0,2,1,1,0,0,1,1,1
4178338910,1,33054,5504,51,10.2,317,89,0,26,7,23,46,10,1,0,4,1,1,2,0,1,1,1,0,22520,2195,40,8,295,56,0,7,26,9,65,5,0,0,0,0,0,0,0,0,0,0
4178099982,1,24423,4043,48,9.6,392,101,0,7,5,5,52,14,0,0,0,0,0,0,0,0,0,0,0,24557,3902,47,9.4,379,108,0,5,7,6,35,10,0,0,0,0,0,0,0,0,0,0
4178091691,0,25216,3686,46,9.2,352,80,0,8,12,13,31,17,0,0,0,0,0,0,0,1,1,1,1,28245,3585,48,9.6,345,116,0,12,8,16,39,10,1,0,2,0,1,1,0,0,1,0
4225975905,0,24044,4604,45,9,331,74,0,8,12,11,39,13,0,0,0,0,0,0,0,0,0,0,1,28380,2675,45,9,391,70,0,12,8,21,56,13,1,0,1,0,0,1,0,1,1,1
4222280617,0,22518,4258,40,8,298,52,0,8,9,9,23,8,0,0,0,0,0,0,0,0,0,0,1,31008,5335,48,9.6,398,102,0,9,8,7,111,11,1,0,6,2,2,2,0,1,1,1
4221580857,0,29050,1630,47,9.4,355,90,0,12,7,13,29,9,1,0,2,0,2,0,0,1,1,1,1,25039,3854,48,9.6,387,88,0,7,12,6,38,12,0,0,0,0,0,0,0,0,1,0
4215768940,0,25757,2672,45,9,353,80,0,6,15,7,28,7,0,0,0,0,0,0,0,0,0,1,1,30993,4008,49,9.8,380,94,0,15,6,21,50,6,1,0,5,2,1,2,0,1,2,0
4212609727,0,24814,2176,46,9.2,350,73,0,8,4,20,34,14,0,0,0,0,0,0,0,0,0,1,1,24000,2270,46,9.2,382,81,0,4,8,9,46,8,0,0,0,0,0,0,0,1,1,0
4208050016,0,26530,3940,48,9.6,373,74,0,10,12,16,23,11,0,0,0,0,0,0,0,0,1,1,1,27601,3471,49,9.8,400,95,0,12,10,12,49,4,1,0,1,0,1,0,0,1,1,0
4206927679,0,27732,5057,50,10,341,102,0,9,10,21,44,15,1,0,2,1,0,1,0,1,2,0,1,26621,3766,48,9.6,399,88,0,10,9,12,127,11,0,0,1,0,0,1,0,0,0,1
4206941742,0,24055,3210,46,9.2,364,89,0,6,6,8,34,15,0,0,0,0,0,0,0,0,0,0,1,27097,2987,48,9.6,420,102,0,6,6,11,58,13,1,0,1,0,1,0,0,1,2,1
4206894728,0,22640,985,44,8.8,334,72,0,5,16,7,32,10,0,0,0,0,0,0,0,0,0,0,1,32167,7332,51,10.2,402,76,0,16,5,27,63,12,1,0,3,1,0,2,0,1,1,1
4206805816,0,26410,3485,49,9.8,409,80,0,9,7,11,98,20,0,0,0,0,0,0,0,0,0,1,1,25294,3509,46,9.2,385,88,0,7,9,8,76,12,1,0,1,0,1,0,0,1,2,0
4206721274,1,31469,3614,49,9.8,375,84,0,19,10,17,30,5,0,0,2,0,1,1,0,0,0,1,0,24557,5067,47,9.4,284,55,0,10,19,15,34,5,1,0,1,1,0,0,0,1,1,0
4206008557,1,26673,3461,47,9.4,399,58,0,10,6,5,32,14,1,0,1,0,0,1,0,0,0,1,0,25033,2133,47,9.4,382,93,0,6,10,8,103,6,0,0,0,0,0,0,0,1,2,0
4205580318,1,30672,4147,49,9.8,327,84,0,17,13,22,79,15,1,0,2,0,1,1,0,0,0,0,0,27529,3596,46,9.2,338,84,0,13,17,21,27,6,0,0,1,0,1,0,0,1,2,1
4204692509,0,27245,5200,47,9.4,324,76,0,13,16,13,35,9,1,0,1,1,0,0,0,0,0,1,1,27140,4019,46,9.2,328,95,0,16,13,23,132,11,0,0,0,0,0,0,0,1,2,0
4217691136,0,28651,1736,45,9,344,69,0,12,16,15,22,2,0,0,1,1,0,0,0,0,0,1,1,30718,3853,50,10,343,125,0,16,12,20,32,4,1,0,2,0,1,1,0,1,2,0
4216078211,1,31659,1034,49,9.8,353,85,0,19,13,21,44,15,1,0,2,0,1,1,0,1,1,1,0,26814,2324,47,9.4,356,51,0,13,19,13,38,10,0,0,0,0,0,0,0,0,1,0
4211631242,1,32765,2630,50,10,372,84,0,21,14,26,37,12,1,0,2,2,0,0,0,0,0,1,0,27419,2208,46,9.2,342,71,0,14,21,17,34,14,0,0,2,1,0,1,0,1,1,0
4207055169,0,26651,5311,48,9.6,340,88,0,10,7,18,36,12,1,0,1,0,0,1,0,0,1,1,1,23759,1889,46,9.2,349,88,0,7,10,11,34,12,0,0,0,0,0,0,0,1,1,0
4206994685,1,5401,2826,13,2.6,46,12,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4760,2460,12,2.4,28,8,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
4196980280,0,20618,3068,37,7.4,211,57,0,7,21,8,19,2,0,0,0,0,0,0,0,0,0,0,1,32708,6213,48,9.6,305,65,0,21,7,35,26,9,1,1,6,5,0,1,1,1,1,1
4196437073,1,23765,5575,48,9.6,406,72,0,5,7,1,67,10,1,0,1,0,1,0,0,1,2,1,0,24579,5084,47,9.4,392,75,0,7,5,10,74,9,0,0,0,0,0,0,0,0,0,0
4196402282,1,27119,3279,47,9.4,374,99,0,10,7,13,38,10,1,0,1,0,1,0,0,0,1,1,0,25160,2990,45,9,346,89,0,7,10,7,32,8,0,0,0,0,0,0,0,1,1,0
4194246727,0,23102,2662,45,9,358,76,0,5,18,5,23,8,0,0,0,0,0,0,0,0,0,0,1,32278,6118,52,10.4,392,84,0,18,5,22,32,5,1,0,2,1,1,0,0,1,2,1
4256971914,1,47400,2946,73,14.6,174,0,0,29,46,54,0,0,1,0,2,2,0,0,0,0,0,0,0,50278,2495,74,14.8,168,0,0,46,29,116,0,0,0,0,1,1,0,0,0,0,0,0
4256961241,1,29584,3049,47,9.4,392,98,0,11,9,18,32,13,1,0,3,1,1,1,0,1,2,0,0,25949,2354,44,8.8,313,81,0,9,11,13,108,11,0,0,1,0,1,0,0,0,0,1
4215662580,0,25002,2037,46,9.2,296,58,0,14,12,11,47,7,0,0,0,0,0,0,0,1,2,0,1,30449,4874,48,9.6,360,95,0,12,14,9,38,6,1,0,5,1,1,3,0,0,0,1
4207114038,1,31514,4789,50,10,397,96,0,15,10,15,42,9,1,0,3,1,0,2,0,1,2,0,0,25436,1611,44,8.8,350,49,0,10,15,10,55,9,0,0,1,0,1,0,0,0,0,1
4207009891,0,24496,3131,43,8.6,336,71,0,8,22,8,30,8,0,0,0,0,0,0,0,0,0,0,1,32116,3016,51,10.2,377,87,0,22,8,22,32,7,1,0,2,1,0,1,0,1,1,0
4207007414,1,24943,6133,41,8.2,298,64,0,11,3,10,31,6,1,1,4,2,2,0,1,1,1,1,0,15439,2514,32,6.4,179,61,0,3,11,1,20,2,0,0,2,0,1,1,0,0,0,0
4199943616,0,25584,1664,44,8.8,343,82,0,11,19,11,31,9,0,0,0,0,0,0,0,1,1,0,1,31031,4648,48,9.6,309,71,0,19,11,21,34,7,1,0,3,1,1,1,0,0,1,1
4190601105,1,28716,3026,48,9.6,301,83,0,18,22,25,52,8,0,0,0,0,0,0,0,0,1,0,0,28636,1955,47,9.4,355,65,0,22,18,20,35,11,0,0,0,0,0,0,0,1,1,0
4190517675,0,4274,2174,13,2.6,31,12,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,5376,2876,12,2.4,38,12,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0
4186308046,1,27881,3106,46,9.2,335,90,0,12,7,16,77,8,0,0,1,0,1,0,0,0,0,0,0,25453,3053,43,8.6,354,69,0,7,12,6,69,7,1,0,1,0,0,1,0,1,1,1
4174725561,0,27608,3388,46,9.2,315,71,0,13,12,15,65,6,1,0,2,1,1,0,0,0,0,1,1,25689,2885,46,9.2,326,82,0,12,13,8,51,12,0,0,0,0,0,0,0,1,2,0
4174693777,0,27580,3455,46,9.2,366,80,0,8,14,9,34,10,1,0,2,1,1,0,0,0,0,1,1,28697,2644,47,9.4,369,79,0,14,8,16,33,10,0,0,1,0,0,1,0,1,1,0
4169420287,0,27883,2803,47,9.4,364,107,0,11,16,20,38,5,0,0,0,0,0,0,0,0,1,0,1,30397,1919,47,9.4,375,84,0,16,11,17,28,8,1,0,3,0,2,1,0,1,1,1
4152494919,0,25030,4440,45,9,357,70,0,9,13,10,41,8,0,0,0,0,0,0,0,0,0,0,1,27796,1850,46,9.2,374,50,0,13,9,19,27,12,1,0,1,0,0,1,0,1,1,0
4221728014,1,29530,3845,49,9.8,394,92,0,15,7,9,26,3,1,0,2,0,1,1,0,1,2,1,0,24947,5772,47,9.4,329,88,0,7,15,8,47,5,0,0,0,0,0,0,0,0,0,0
4215506393,1,30293,3835,50,10,356,75,0,17,7,27,34,9,0,0,1,1,0,0,0,1,1,0,0,23822,2197,46,9.2,338,64,0,7,17,11,41,11,1,0,1,0,0,1,0,0,0,1
4214700270,0,27208,2508,47,9.4,365,72,0,12,16,12,29,9,0,0,0,0,0,0,0,1,1,0,1,29656,4473,50,10,343,92,0,16,12,15,34,9,1,0,1,0,1,0,0,0,1,0
4214551156,0,24930,3130,49,9.8,352,96,0,8,12,14,73,8,0,0,0,0,0,0,0,0,0,0,1,28622,3477,48,9.6,383,100,0,12,8,12,31,22,1,0,1,0,0,1,0,1,1,1
4195829398,1,26650,2350,49,9.8,358,89,0,11,5,17,68,17,1,0,1,0,1,0,0,0,0,1,0,23555,2830,46,9.2,354,101,0,5,11,3,95,12,0,0,0,0,0,0,0,1,1,0
4195804078,0,25363,3513,47,9.4,397,64,0,8,6,7,37,15,1,0,1,0,0,1,0,0,0,1,1,24692,4812,48,9.6,423,100,0,6,8,4,107,8,0,0,0,0,0,0,0,1,2,0
4186149715,0,25021,3221,47,9.4,373,95,0,7,8,8,32,19,0,0,0,0,0,0,0,0,1,1,1,25873,4373,47,9.4,396,70,0,8,7,6,36,16,0,0,0,0,0,0,0,1,1,0
4179293810,1,29340,1210,46,9.2,355,84,0,17,13,22,21,8,0,0,1,0,0,1,0,1,2,0,0,29073,4333,46,9.2,327,79,0,13,17,21,30,7,1,0,2,0,2,0,0,0,0,1
4179163464,0,24994,3174,47,9.4,393,100,0,7,10,9,35,15,0,0,0,0,0,0,0,1,1,0,1,24757,2847,47,9.4,382,68,0,10,7,16,38,15,0,0,0,0,0,0,0,0,1,0
4179072929,1,27600,2555,48,9.6,360,68,0,16,16,24,30,10,0,0,0,0,0,0,0,1,1,1,0,26367,1902,47,9.4,303,77,0,16,16,16,45,7,0,0,0,0,0,0,0,0,0,0
4178023936,1,27074,3096,45,9,372,64,0,11,12,18,46,12,1,0,1,0,0,1,0,1,2,0,0,25426,5201,46,9.2,317,88,0,12,11,11,31,10,0,0,0,0,0,0,0,0,0,1
4176954410,0,25734,4014,44,8.8,274,80,0,11,17,10,32,3,1,0,1,0,1,0,0,0,0,1,1,28884,3109,46,9.2,300,76,0,17,11,15,27,8,0,0,2,1,0,1,0,1,2,0
4176921626,0,24524,4109,42,8.4,294,74,0,9,23,10,35,9,0,0,0,0,0,0,0,0,0,0,1,33743,4406,47,9.4,340,64,0,23,9,28,33,10,1,0,4,3,0,1,0,1,1,1
4176764336,0,25421,3861,45,9,360,51,0,9,12,10,38,15,0,0,1,0,0,1,0,1,1,0,1,28242,1254,47,9.4,361,72,0,12,9,22,34,21,1,0,1,1,0,0,0,0,0,1
4232937828,1,29801,3330,48,9.6,321,92,0,20,7,19,35,9,1,0,1,0,0,1,0,1,2,1,0,25020,3660,44,8.8,330,69,0,7,20,10,119,10,0,0,0,0,0,0,0,0,0,0
4220995093,1,26033,4448,48,9.6,388,82,0,8,8,15,33,9,0,0,0,0,0,0,0,1,2,1,0,24893,3653,45,9,375,50,0,8,8,11,26,10,1,0,1,1,0,0,0,0,0,0
4216086070,0,27475,1885,45,9,366,61,0,12,14,19,36,3,0,0,1,0,1,0,0,0,0,1,1,30056,3356,51,10.2,380,120,0,14,12,19,27,11,1,0,1,0,0,1,0,1,2,0
4214109974,0,22869,1329,44,8.8,308,42,0,9,16,12,27,6,0,0,0,0,0,0,0,0,0,0,1,33120,3937,50,10,360,119,0,16,9,24,27,5,1,0,4,2,1,1,0,1,1,1
4212055852,0,22343,3193,45,9,359,87,0,4,5,4,34,14,0,0,0,0,0,0,0,0,1,0,1,23660,3640,46,9.2,362,80,0,5,4,4,32,9,1,0,1,0,0,1,0,1,1,1
4209440130,0,25321,2776,45,9,378,78,0,6,8,5,29,6,1,0,1,0,0,1,0,0,0,0,1,24542,2002,47,9.4,358,99,0,8,6,9,25,10,0,0,0,0,0,0,0,1,2,0
4209000752,1,29964,4026,49,9.8,373,74,0,15,4,17,39,15,0,0,1,0,1,0,0,1,1,1,0,21990,3675,43,8.6,357,56,0,4,15,6,34,9,1,0,1,1,0,0,0,0,0,0
4208870520,0,28897,1972,48,9.6,357,84,0,14,9,15,33,14,0,0,1,1,0,0,0,0,0,1,1,25404,3129,47,9.4,372,77,0,9,14,11,32,13,1,0,1,0,1,0,0,1,1,0
4208420481,0,23545,3530,44,8.8,390,79,0,2,9,5,34,5,0,0,1,0,1,0,0,0,0,1,1,27133,4088,47,9.4,365,77,0,9,2,14,26,14,1,0,2,0,1,1,0,1,2,0
4208303225,0,27861,3401,46,9.2,367,80,0,10,11,15,24,12,1,0,2,0,1,1,0,0,0,1,1,27837,3452,47,9.4,397,91,0,11,10,11,28,9,0,0,1,1,0,0,0,1,1,0
4199756782,0,22587,4067,44,8.8,262,80,0,11,13,8,23,4,0,0,0,0,0,0,0,0,0,0,1,29423,5913,46,9.2,325,104,0,13,11,22,59,5,1,0,3,1,1,1,0,1,2,1
4184769192,1,27624,4217,48,9.6,363,112,0,10,8,13,77,8,1,0,1,0,1,0,0,1,1,1,0,25133,4423,47,9.4,357,55,0,8,10,17,60,8,0,0,0,0,0,0,0,0,0,0
4183830663,1,28261,5986,46,9.2,318,104,0,12,15,19,87,12,0,0,1,1,0,0,0,1,1,2,0,28459,3019,48,9.6,377,76,0,15,12,18,63,7,1,0,2,0,1,1,0,0,1,0
4183637870,0,23982,2942,45,9,335,83,0,9,10,11,83,8,0,0,0,0,0,0,0,0,1,0,1,26184,3884,46,9.2,335,85,0,10,9,14,68,11,0,0,0,0,0,0,0,1,1,1
4183595591,0,24946,3521,47,9.4,377,82,0,8,2,13,47,12,0,0,0,0,0,0,0,0,0,0,1,22072,2397,44,8.8,353,85,0,2,8,2,38,12,0,0,0,0,0,0,0,1,2,1
